gen 31 00:11:13|5[info]31/01/2015 00:11:12 - [UTENTE = ][REMOTE IP = 157.55.39.92][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
gen 31 11:53:14|5[info]31/01/2015 11:53:14 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][only_disp = 1][search = 1][pageID = 3][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:53:20|5[info]31/01/2015 11:53:20 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][only_disp = 1][search = 1][pageID = 4][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:53:37|5[info]31/01/2015 11:53:37 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][only_disp = 1][search = 1][pageID = 5][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:53:45|5[info]31/01/2015 11:53:45 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:53:58|5[info]31/01/2015 11:53:58 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = ProductInfo][id_giacenza = 82][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:54:03|5[info]31/01/2015 11:54:03 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 12:05:31|5[info]31/01/2015 12:05:31 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 12:05:31|5[info]31/01/2015 12:05:31 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 12:05:44|5[info]31/01/2015 12:05:44 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 12:05:49|5[info]31/01/2015 12:05:49 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 12:14:07|5[info]31/01/2015 12:14:07 - [UTENTE = ][REMOTE IP = 66.249.73.203][act = Search][reset = 1][rowForPage = 32][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 12:15:48|5[info]31/01/2015 12:15:48 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:15:51|5[info]31/01/2015 12:15:51 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:15:56|5[info]31/01/2015 12:15:56 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:05|5[info]31/01/2015 12:16:05 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:08|5[info]31/01/2015 12:16:08 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ShoppingCart][id_contenuto = Array][id_giacenza = Array][quantita = Array][note_480 = Inserisci una nota sul prodotto][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:12|5[info]31/01/2015 12:16:12 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:14|5[info]31/01/2015 12:16:14 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:16|5[info]31/01/2015 12:16:16 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:16:42|5[info]31/01/2015 12:16:42 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:17:15|5[info]31/01/2015 12:17:15 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:17:18|5[info]31/01/2015 12:17:18 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ProductInfo][id_giacenza = 33][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:17:29|5[info]31/01/2015 12:17:29 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:17:51|5[info]31/01/2015 12:17:51 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:18:48|5[info]31/01/2015 12:18:48 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ProductInfo][id_giacenza = 33][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:18:53|5[info]31/01/2015 12:18:53 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:18:59|5[info]31/01/2015 12:18:59 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Orders][user_id = 7210][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:03|5[info]31/01/2015 12:19:03 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:05|5[info]31/01/2015 12:19:05 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:08|5[info]31/01/2015 12:19:08 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ProductInfo][id_giacenza = 28][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:14|5[info]31/01/2015 12:19:14 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = ProductInfo][id_giacenza = 82][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 12:19:27|5[info]31/01/2015 12:19:27 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:31|5[info]31/01/2015 12:19:31 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:19:38|5[info]31/01/2015 12:19:38 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:20:02|5[info]31/01/2015 12:20:02 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][act = CheckoutPayment][params = Y29uZmlybT0wJmlkX29yZGluZT0zNDU=][stream = doas5k1vu95n3jl0co9oebj3o4][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:20:04|5[info]31/01/2015 12:20:04 - [UTENTE = paolo][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 12:21:13|5[info]31/01/2015 12:21:13 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 83][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 12:55:58|5[info]31/01/2015 12:55:58 - [UTENTE = ][REMOTE IP = 66.249.67.144][act = Search][gm = 14][rowForPage = 32][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 12:58:53|5[info]31/01/2015 12:58:53 - [UTENTE = ][REMOTE IP = 66.249.67.139][act = ProductInfo][id_giacenza = 56][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 13:03:44|5[info]31/01/2015 13:03:44 - [UTENTE = ][REMOTE IP = 66.249.78.48][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 13:09:34|5[info]31/01/2015 13:09:34 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][reset = 1][rowForPage = 24][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 13:28:04|5[info]31/01/2015 13:28:04 - [UTENTE = ][REMOTE IP = 66.249.78.12][act = AjaxDetailGiacenza][touch = 1][id = 14][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 13:29:02|5[info]31/01/2015 13:29:02 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 13:58:00|5[info]31/01/2015 13:58:00 - [UTENTE = ][REMOTE IP = 157.55.39.217][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
gen 31 14:31:47|5[info]31/01/2015 14:31:47 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = ProductInfo][id_giacenza = 69][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 14:36:41|5[info]31/01/2015 14:36:41 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = ProductInfo][id_giacenza = 69][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 14:47:13|5[info]31/01/2015 14:47:13 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 14:47:22|5[info]31/01/2015 14:47:22 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = ProductInfo][id_giacenza = 13][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 14:47:32|5[info]31/01/2015 14:47:32 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 14:49:41|5[info]31/01/2015 14:49:41 - [UTENTE = ][REMOTE IP = 5.90.75.22][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 15:11:07|5[info]31/01/2015 15:11:07 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][gm = 31][rowForPage = 100][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 15:53:19|5[info]31/01/2015 15:53:19 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][gm = 32][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 16:02:04|5[info]31/01/2015 16:02:04 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ProductInfo][id_giacenza = 56][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 16:04:16|5[info]31/01/2015 16:04:16 - [UTENTE = ][REMOTE IP = 66.249.67.136][act = Search][gm = 36][rowForPage = 52][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 16:06:27|5[info]31/01/2015 16:06:27 - [UTENTE = ][REMOTE IP = 66.249.67.147][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 16:08:52|5[info]31/01/2015 16:08:52 - [UTENTE = ][REMOTE IP = 66.249.78.26][act = ProductInfo][id_giacenza = 77][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 16:54:36|5[info]31/01/2015 16:54:36 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][only_disp = 1][search = 1][pageID = 5][rowForPage = 12][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:07:43|5[info]31/01/2015 17:07:43 - [UTENTE = ][REMOTE IP = 66.249.78.19][act = Search][gm = 32][rowForPage = 52][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:09:55|5[info]31/01/2015 17:09:55 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:17:55|5[info]31/01/2015 17:17:55 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:33:59|5[info]31/01/2015 17:33:59 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][only_disp = 1][search = 1][pageID = 5][rowForPage = 24][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:39:27|5[info]31/01/2015 17:39:27 - [UTENTE = ][REMOTE IP = 66.249.78.19][act = Search][gm = 38][rowForPage = 8][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 17:46:33|5[info]31/01/2015 17:46:33 - [UTENTE = ][REMOTE IP = 66.249.67.155][act = Search][gm = 42][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 18:04:08|5[info]31/01/2015 18:04:08 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][order_by = prezzo_0][order_type = DESC][only_disp = 1][search = 1][pageID = 4][rowForPage = 32][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 18:07:25|5[info]31/01/2015 18:07:25 - [UTENTE = ][REMOTE IP = 66.249.78.12][act = AjaxDetailGiacenza][touch = 1][id = 37][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 19:26:35|5[info]31/01/2015 19:26:35 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 34][only_disp = 1][search = 1][pageID = 2][rowForPage = 24][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 19:38:37|5[info]31/01/2015 19:38:37 - [UTENTE = ][REMOTE IP = 66.249.78.26][act = Search][gm = 14][rowForPage = 52][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 20:25:45|5[info]31/01/2015 20:25:45 - [UTENTE = ][REMOTE IP = 2.47.0.237][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:25:55|5[info]31/01/2015 20:25:55 - [UTENTE = ][REMOTE IP = 2.47.0.237][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:26:28|5[info]31/01/2015 20:26:28 - [UTENTE = adtonol][REMOTE IP = 2.47.0.237][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:27:33|5[info]31/01/2015 20:27:33 - [UTENTE = adtonol][REMOTE IP = 2.47.0.237][act = Search][reset = 1][key_search = Cerca in tutto lo store...][pageID = 1][only_disp = 1][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:27:36|5[info]31/01/2015 20:27:36 - [UTENTE = adtonol][REMOTE IP = 2.47.0.237][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:27:40|5[info]31/01/2015 20:27:40 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][reset = 1][rowForPage = 52][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 20:27:50|5[info]31/01/2015 20:27:50 - [UTENTE = adtonol][REMOTE IP = 2.47.0.237][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4]
gen 31 20:36:05|5[info]31/01/2015 20:36:05 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ForgotPassword][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 20:39:41|5[info]31/01/2015 20:39:41 - [UTENTE = ][REMOTE IP = 66.249.78.12][act = Search][gm = 37][rowForPage = 32][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 21:10:55|5[info]31/01/2015 21:10:55 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][order_by = content.nome_it][order_type = DESC][only_disp = 1][search = 1][pageID = 3][rowForPage = 12][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 21:29:05|5[info]31/01/2015 21:29:05 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:09|5[info]31/01/2015 21:29:09 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:19|5[info]31/01/2015 21:29:19 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:21|5[info]31/01/2015 21:29:21 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:23|5[info]31/01/2015 21:29:23 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:25|5[info]31/01/2015 21:29:25 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:30|5[info]31/01/2015 21:29:30 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:32|5[info]31/01/2015 21:29:32 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
